USEGALAXY/bedtools/overlapBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/bed12ToBed6.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/expandBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/mergeBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/slopBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/groupbyBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/reldist.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/jaccardBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/mapBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/subtractBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/maskFastaBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/windowBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/multiIntersectBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/annotateBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/randomBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/bedpeToBam.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/sortBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/coverageBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/makeWindowsBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/shuffleBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/spacingBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/nucBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/linksBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/complementBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/genomeCoverageBed.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/bedtools/multiCov.xml	10.1093/bioinformatics/btq033	bedtools
USEGALAXY/samtools_calmd/samtools_calmd.xml	10.1093/bioinformatics/btp352	samtools
USEGALAXY/cuffquant/cuffquant_wrapper.xml	10.1038/nbt.1621	cufflinks
USEGALAXY/fastq_manipulation/fastq_manipulation.xml	10.1093/bioinformatics/btq281	fastq_groomer_parallel-ip
USEGALAXY/samtools_sort/samtools_sort.xml	10.1093/bioinformatics/btp352	samtools
USEGALAXY/kraken2tax/kraken2tax.xml	10.1186/gb-2014-15-3-r46	kraken
USEGALAXY/samtools_split/samtools_split.xml	10.1093/bioinformatics/btp352	samtools
USEGALAXY/tophat2/tophat2_wrapper.xml	10.1186/gb-2013-14-4-r36	tophat2-ip
USEGALAXY/cd_hit_dup/cd_hit_dup.xml	10.1093/bioinformatics/bts565	cd-hit-ip
USEGALAXY/fastq_paired_end_splitter/fastq_paired_end_splitter.xml	10.1093/bioinformatics/btq281	fastq_groomer_parallel-ip
USEGALAXY/cufflinks/cufflinks_wrapper.xml	10.1038/nbt.1621	cufflinks
USEGALAXY/samtools_stats/samtools_stats.xml	10.1093/bioinformatics/btp352	samtools
USEGALAXY/cuffnorm/cuffnorm_wrapper.xml	10.1038/nbt.1621	cufflinks
USEGALAXY/sam_to_bam/sam_to_bam.xml	10.1093/bioinformatics/btp352	samtools
USEGALAXY/bowtie_wrappers/bowtie_wrapper.xml	10.1186/gb-2009-10-3-r25	bowtie
USEGALAXY/samtools_flagstat/samtools_flagstat.xml	10.1093/bioinformatics/btp352	samtools
USEGALAXY/snpeff/snpEff_databases.xml	10.4161/fly.19695	snpeff
USEGALAXY/snpeff/snpEff_download.xml	10.4161/fly.19695	snpeff
USEGALAXY/snpeff/snpEff.xml	10.4161/fly.19695	snpeff
USEGALAXY/samtools_mpileup/samtools_mpileup.xml	10.1093/bioinformatics/btp352	samtools
USEGALAXY/fastq_trimmer/fastq_trimmer.xml	10.1093/bioinformatics/btq281	fastq_groomer_parallel-ip
USEGALAXY/fastq_trimmer_by_quality/fastq_trimmer_by_quality.xml	10.1093/bioinformatics/btq281	fastq_groomer_parallel-ip
USEGALAXY/samtools_reheader/samtools_reheader.xml	10.1093/bioinformatics/btp352	samtools
USEGALAXY/multiqc/multiqc.xml	10.1093/bioinformatics/btw354	multiqc
USEGALAXY/hisat2/hisat2.xml	10.1038/nmeth.3317	HISAT2
USEGALAXY/macs2/macs2_bdgcmp.xml	10.1186/gb-2008-9-9-r137	macs
USEGALAXY/macs2/macs2_refinepeak.xml	10.1186/gb-2008-9-9-r137	macs
USEGALAXY/macs2/macs2_predictd.xml	10.1186/gb-2008-9-9-r137	macs
USEGALAXY/macs2/macs2_bdgdiff.xml	10.1186/gb-2008-9-9-r137	macs
USEGALAXY/macs2/macs2_callpeak.xml	10.1186/gb-2008-9-9-r137	macs
USEGALAXY/macs2/macs2_randsample.xml	10.1186/gb-2008-9-9-r137	macs
USEGALAXY/macs2/macs2_filterdup.xml	10.1186/gb-2008-9-9-r137	macs
USEGALAXY/macs2/macs2_bdgpeakcall.xml	10.1186/gb-2008-9-9-r137	macs
USEGALAXY/macs2/macs2_bdgbroadcall.xml	10.1186/gb-2008-9-9-r137	macs
USEGALAXY/fastq_filter/fastq_filter.xml	10.1093/bioinformatics/btq281	fastq_groomer_parallel-ip
USEGALAXY/gffcompare/gffcompare.xml	10.1038/nbt.1621	cufflinks
USEGALAXY/samtools_idxstats/samtools_idxstats.xml	10.1093/bioinformatics/btp352	samtools
USEGALAXY/cuffdiff/cuffdiff_wrapper.xml	10.1038/nbt.1621	cuffdiff-ip
USEGALAXY/diamond/diamond.xml	10.1038/nmeth.3176	Diamond
USEGALAXY/diamond/diamond_makedb.xml	10.1038/nmeth.3176	Diamond
USEGALAXY/macs/macs_wrapper.xml	10.1186/gb-2008-9-9-r137	peakcalling_macs-ip
USEGALAXY/gemini_recessive_and_dominant/gemini_autosomal_recessive.xml	10.1371/journal.pcbi.1003153	GEMINI
USEGALAXY/samtools_bedcov/samtools_bedcov.xml	10.1093/bioinformatics/btp352	samtools
USEGALAXY/fastq_to_tabular/fastq_to_tabular.xml	10.1093/bioinformatics/btq281	fastq_groomer_parallel-ip
USEGALAXY/cuffmerge/cuffmerge_wrapper.xml	10.1038/nbt.1621	cufflinks
USEGALAXY/samtools_slice_bam/samtools_slice_bam.xml	10.1093/bioinformatics/btp352	samtools
USEGALAXY/cuffcompare/cuffcompare_wrapper.xml	10.1038/nbt.1621	cuffcompare-ip
USEGALAXY/stringtie/stringtie_merge.xml	10.1038/nbt.3122	StringTie
USEGALAXY/stringtie/stringtie.xml	10.1038/nbt.3122	StringTie
USEGALAXY/meme_fimo/fimo.xml	10.1093/bioinformatics/btr064	meme_fimo-ip
USEGALAXY/taxonomy_krona_chart/taxonomy_krona_chart.xml	10.1186/1471-2105-12-385	krona
USEGALAXY/tabular_to_fastq/tabular_to_fastq.xml	10.1093/bioinformatics/btq281	fastq_groomer_parallel-ip
USEGALAXY/bamtools_split/bamtools-split.xml	10.1093/bioinformatics/btr174	bamtools
USEGALAXY/fasta_compute_length/fasta_compute_length.xml	10.1093/bioinformatics/btq281	fastq_groomer_parallel-ip
USEGALAXY/fastqtofasta/fastq_to_fasta.xml	10.1093/bioinformatics/btq281	fastq_groomer_parallel-ip
USEGALAXY/fastq_masker_by_quality/fastq_masker_by_quality.xml	10.1093/bioinformatics/btq281	fastq_groomer_parallel-ip
USEGALAXY/sicer/sicer_wrapper.xml	10.1093/bioinformatics/btp340	sicer
USEGALAXY/prokka/prokka.xml	10.1093/bioinformatics/btu135	taxonomy_krona_chart-ip
